track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_class,beat_intensity,drop_power,festival_factor,electro_drive
2kFbLL7YVjrxdy8lLKj4xA,Afterlife,Syzz,27,3vXJq6QTgkcbxXRrou0Ss2,Afterlife,2019-05-22,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.569,0.963,2,-3.801,1,0.0431,0.0117,0.124,0.462,0.0902,127.9,170625,low,123.1677,-3.660363,0.04942481939999999,0.9517328999999999
3Wd2jkT8nPKeFXpMS5OegI,Up In Smoke,KAAZE,33,54a8mUVMnwUhjQHaCA3IVf,Up In Smoke,2019-05-17,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.502,0.849,11,-4.874,0,0.0372,0.000808,3.76e-05,0.336,0.42,130.041,166490,low,110.404809,-4.138026,0.17900315999999997,0.8483140079999999
7F5fy8py8jbzCLxPfIt7dF,Feel Alive,Jack & James,40,5tvMedTHEn6aXuZ0asTIu6,Feel Alive,2019-05-10,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.701,0.587,0,-6.262,0,0.0378,0.0225,0.0026,0.238,0.472,127.966,170618,medium,75.116042,-3.6757939999999993,0.19422186399999997,0.5737925
2Hmxhwfyh0AzIGBjM7cynK,Dominate,Justin Prime,30,6Z2BA2yVxYVVlqECmWvx8K,Dominate,2019-05-01,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.552,0.961,1,-4.328,1,0.0868,0.000469,0.383,0.379,0.265,127.92,144844,low,122.93111999999999,-4.1592080000000005,0.14057508000000002,0.9605492909999999
1rFud0KtBnZ1FqhumD3HMy,HI LO,Thomas Gold,31,3B1xL5iiBAA7qsTxzcm9Kn,HI LO,2019-04-17,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.748,0.952,5,-4.678,0,0.0604,0.00646,0.806,0.122,0.579,127.988,138750,low,121.84457599999999,-4.453456,0.41230358399999995,0.9458500799999999
0CSD00WpFz5Q8XlYowNHwK,Something - RetroVision Remix,Funk Machine,25,6Z8ne2UZmd70zB8UP8g2yB,Something (The Remixes),2019-04-12,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.745,0.766,5,-4.125,0,0.178,0.0474,0.0,0.247,0.416,125.984,200952,low,96.503744,-3.15975,0.23739872,0.7296916
32TsyZP1DU5UxjfzGv1gkN,Without Your Love,SaberZ,30,6mlbwwXXsCu8mWf7wFu409,Without Your Love / Nebula EP,2019-04-10,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.511,0.854,4,-4.104,0,0.0517,0.00151,0.0141,0.195,0.0838,129.932,173077,low,110.96192799999999,-3.504816,0.0365698172,0.85271046
7k3jB9U5OwFtQvLTSP9Tak,Identity - Ryos VIP Mix,Ryos,33,6OSHgo4pE59BJOkDVVrgij,Identity (Ryos VIP Mix),2019-02-20,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.583,0.923,0,-4.361,1,0.0826,0.00252,0.347,0.404,0.38,128.013,195469,low,118.15599900000001,-4.025203,0.20448142,0.9206740400000001
76g4jzkpvb0uT03GVeM4lC,My City,KAAZE,39,0OgtwS1bSDSt8ay3oUjPlT,My City,2019-04-05,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.539,0.805,10,-4.402,0,0.0332,0.0158,0.0,0.169,0.455,128.036,200394,medium,103.06898000000001,-3.54361,0.19742222500000003,0.792281
0Bk4P8WODpjxTzu4ry5PGQ,LUNA,Sick Individuals,55,7g67OEySuP8CiyMc9Li6Rw,LUNA,2019-03-29,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.61,0.982,2,-3.411,1,0.133,0.0138,0.228,0.397,0.14,128.081,200625,medium,125.77554199999999,-3.349602,0.08386280000000002,0.9684484
7DmhyegXAiu0yTy7nRI0yg,Symphony - Dr Phunk Remix,Sick Individuals,49,7of9MR3BmhFmEn5HgYcRqI,Symphony (Dr Phunk Remix),2019-03-15,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.548,0.79,0,-3.536,0,0.0349,0.451,0.0,0.133,0.435,149.991,204350,medium,118.49289000000002,-2.7934400000000004,0.18832020000000002,0.43371
2DAc5uXMAUopuqqijk10z1,Back To Life,KRISM,32,39qA4Y1yroaaJ2W1YgdfJd,Back To Life,2019-02-22,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.557,0.68,9,-4.857,0,0.0436,0.225,0.0,0.574,0.306,128.002,175312,low,87.04136000000001,-3.3027600000000006,0.11590056000000001,0.527
1N9fmqCVlPbJAVWStT00VE,Haunted,Dave Mak,20,6rvSK52EHEhO2JHKeryr1A,Haunted,2019-02-22,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.634,0.992,5,-3.073,1,0.271,0.00239,0.139,0.66,0.248,150.12,138400,low,148.91904,-3.048416,0.15597414399999998,0.98962912
6GtxQ89N2gGwzDNuLiWa8I,Mad Echoes,Swede Dreams,20,25T7vJYDpNqAaxSgq32ZPb,Mad Echoes,2019-02-08,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.618,0.967,1,-3.242,1,0.0713,0.00954,0.641,0.586,0.0499,129.974,169846,low,125.68485799999999,-3.135014,0.0298205394,0.95777482
3HPCDaW6nSBunUKiTDNw4Q,Raise,VITIZE,31,2ZA4l6aV9cKVY4GK8h2zUa,Raise,2019-02-01,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.565,0.735,11,-5.778,1,0.0422,0.000657,0.0084,0.165,0.12,127.935,167927,low,94.032225,-4.246829999999999,0.049832999999999995,0.734517105
2xoVdRTViE0knGXzOXCqlg,Gringos,Kevu,21,1YGD5tpXurtjeOcZ0LFceD,Gringos,2019-02-01,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.632,0.947,2,-1.924,1,0.18,0.0115,0.0426,0.109,0.0596,127.964,243750,low,121.18190799999999,-1.8220279999999998,0.0356708384,0.9361095
6x4uyBoYIimjL27Mc63spc,Don't Stop,H2HB,17,4AJwEVmHIJ6MIdWOYM8Vaa,Don't Stop,2019-01-25,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.649,0.977,7,-0.449,1,0.208,0.00492,5.22e-05,0.0563,0.131,130.038,164481,low,127.047126,-0.438673,0.08306356299999999,0.9721931599999999
5bjSmlf4rwtGDFNOtjFhcy,Omega,KaZo,15,2CR1qJcLzH2oQBwwlv6N2s,Omega,2019-01-18,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.704,0.973,7,-3.203,1,0.0714,0.00117,0.721,0.108,0.0745,127.922,127969,low,124.46810599999999,-3.116519,0.051031903999999996,0.9718615899999999
6Mz1FkraaQkLuedZP7dxsf,Preach,Jaycen A'mour,38,1NpISCE0NhokW0Q5rRBpiz,Preach,2019-01-11,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.677,0.934,5,-3.293,0,0.0812,0.00693,0.00155,0.832,0.22,128.0,198750,medium,119.552,-3.0756620000000003,0.13910996000000003,0.92752738
0OuGYhQcaASbBYJzzXq1qb,Never,Widemode,36,1jSZJ9LML69orIFr7OyK2D,Never,2019-01-04,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.748,0.899,1,-4.317,0,0.225,0.241,3.43e-05,0.0816,0.486,125.97,165754,medium,113.24703,-3.880983,0.326811672,0.682341
0jEvKRshdkKMBbvgUcyv9b,Mantra,NAEMS,19,0P9QzMglwWdcruy1yKeFsz,Mantra,2018-12-14,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.601,0.852,5,-6.313,0,0.05,0.0187,0.0933,0.0841,0.233,129.949,191077,low,110.716548,-5.378676,0.11930811599999999,0.8360675999999999
0IU79guOo0dUEwCCU0JjJz,Dominica,NAEMS,18,609QMYl04JTU5njofalnbF,Dominica,2018-12-07,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.638,0.992,5,-1.746,0,0.0468,0.00756,0.361,0.0688,0.302,127.998,153750,low,126.974016,-1.732032,0.191134592,0.98450048
18gYoEH84N0Bf72F47l1CO,No Fear,Latwer,17,5hbhD43LDP6iouH4nGU6n9,No Fear,2018-11-30,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.399,0.916,1,-4.674,0,0.25,0.0129,0.00601,0.1,0.0393,170.276,163765,low,155.97281600000002,-4.281384,0.014363521200000003,0.9041836
6LkDiOGD5ghHPFMx8V59Wk,Watch Your Back,FineRefined,16,5KbPhQQ9CFZHanjAnzGBhs,Watch Your Back,2018-11-23,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.759,0.803,4,-5.098,0,0.33,0.00511,0.000229,0.483,0.368,128.079,135000,low,102.84743700000001,-4.093694,0.22428753599999998,0.7988966700000001
4wi4qyWrgH4E4Z6hKrCrrw,Don't Wanna Be Cold,Krimsonn,17,0F6VO7DcaJV07d60pvQ8EQ,Don't Wanna Be Cold,2018-11-16,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.651,0.812,6,-0.517,1,0.0393,0.011,0.0,0.508,0.737,135.114,181333,low,109.712568,-0.41980400000000007,0.389587044,0.803068
3e5jM4j3eru6pCdme26ELa,Take Me,Castion,17,0g2HybtDQGhrirybZ2wJN4,Take Me,2018-11-16,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.528,0.971,7,-4.777,0,0.181,0.0504,0.0514,0.552,0.09,127.991,191401,low,124.27926099999999,-4.638467,0.04614192,0.9220615999999999
1nig8uUMAEkefkthGHdMYD,Hydra,Artin,19,2Z6ReepoGemDOnnCff2yAr,Hydra,2018-11-02,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.585,0.877,1,-6.339,0,0.0662,5.99e-05,0.159,0.497,0.1,128.015,165000,low,112.26915499999998,-5.559303000000001,0.051304499999999996,0.8769474677
3i0kc7JRQjU25HP1CybBYU,Game Over,Tom Crusher,17,1Kgjn7HOe5PtiQJtPUuT1K,Game Over,2018-10-19,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.722,0.955,7,-5.303,1,0.0775,0.00169,0.692,0.348,0.369,127.988,155625,low,122.22854,-5.064365,0.25442918999999997,0.95338605
5tnE17qEZgk3kpxesiUt22,Push Da Faders,MADDOW,17,5NNSM6L6kCyf95gYazhAdn,Push Da Faders,2018-10-19,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.805,0.961,6,-2.721,0,0.219,0.0441,0.648,0.247,0.601,128.008,170156,low,123.01568800000001,-2.614881,0.464936605,0.9186198999999999
6VFwpHDz0CSyFQxV3jsHra,Don't Stop,Andrew Belize,18,4jGeU92ICdjNiu948aBALm,Don't Stop,2018-10-12,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.602,0.936,4,-4.291,1,0.0335,3.43e-05,0.0513,0.627,0.0774,127.894,162375,low,119.70878400000001,-4.016376,0.0436127328,0.9359678952
5pyO2UF2kx1QDgtUianDzN,Where Are You Going,LoaX,19,7HyJTf6llJQUu57pHqPwco,Where Are You Going,2018-10-12,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.445,0.81,3,-4.388,0,0.0612,0.162,3.82e-05,0.242,0.279,127.987,169687,low,103.66947,-3.5542800000000003,0.10056555000000002,0.67878
2Pqzf2KbYm8dpFNaDqJCsj,Losing Hope,Stormerz,29,5Fx2qSBbBf8nLH8UmJHStY,Losing Hope,2018-10-05,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.478,0.904,0,-5.412,0,0.0648,0.00221,0.0,0.408,0.318,150.055,187200,low,135.64972,-4.892448,0.137411616,0.90200216
3QjCmtOcE0GoiExw1XXcjw,The Underground,Hardwell,58,4lUemwh1xIsWaJMniinjH5,The Underground,2018-01-22,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.497,0.944,1,-3.701,1,0.0451,0.000186,0.333,0.483,0.318,150.024,179200,medium,141.622656,-3.493744,0.149195424,0.9438244159999999
5x8m2FqsKVAhzFZiP4n35y,Rollercoaster,Andrew Sound,30,7oxDLuyc2DQmrPjE8DPhJq,Rollercoaster,2019-12-06,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.712,0.987,11,-6.515,0,0.204,0.00374,0.317,0.345,0.302,126.081,165714,low,124.441947,-6.430305,0.212228688,0.9833086200000001
5aYI1JeYCpsZI5pfpoDaD9,Turn up the Speakers - Radio Edit,Afrojack,40,53LOn8zHRdI0SXPvbXhgWQ,Turn Up The Speakers (Radio Edit),2014-08-27,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.694,0.9,5,-5.245,1,0.0456,0.0989,0.946,0.473,0.293,127.997,183750,medium,115.1973,-4.7205,0.18300779999999997,0.81099
1dC342UiUrvyKBUsubsXQY,Centipede,Seth Hills,29,5uknzLHVyiNcsFyBkX6G6E,Centipede,2018-12-10,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.666,0.968,6,-4.208,1,0.0992,0.000352,0.38,0.405,0.531,128.017,166406,low,123.92045599999999,-4.073344,0.34232932800000004,0.9676592639999999
0Qv5qTV99tE5tRo5Kqde4D,Ready For Action,Dimitri Vegas & Like Mike,55,1nydlQVfrtD8Bupk7oYfNn,Ready For Action (Radio Mix),2017-06-02,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.639,0.973,10,-4.644,0,0.107,0.00403,0.00336,0.336,0.168,130.046,224769,medium,126.53475799999998,-4.518612,0.104453496,0.96907881
1IKkETDWIYawx8zgRaQwPL,The Prophecy,Timmy Trumpet,61,06iIebuNOYZv0iXMv3tHwJ,The Prophecy,2018-09-28,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.273,0.896,1,-4.705,1,0.0913,0.000841,0.357,0.305,0.0631,137.992,190870,medium,123.64083199999999,-4.21568,0.015434764800000004,0.8952464640000001
02q7qbOYbE89NMFEtOklcc,Unity,Dimitri Vegas & Like Mike,66,5mnKVK3cksHH5Lzm1OZpiN,Unity,2018-07-20,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.65,0.912,10,-4.588,0,0.0406,0.0241,0.8,0.293,0.191,129.999,234462,medium,118.559088,-4.184256,0.11322480000000001,0.8900208000000001
0lTIMAG4gTMux3zh5RvMKZ,Shuttin It Down,Maddix,46,6OO3C04YfPWkfUNmfwoQWm,Shuttin It Down,2018-11-09,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.589,0.958,2,-4.625,1,0.133,0.00897,0.0,0.667,0.216,128.001,164062,medium,122.624958,-4.43075,0.121880592,0.9494067399999999
1Q4jb2UjtWUDUojHsB8mLY,Split (Only U) - Radio Edit,Tiësto,65,0WTYsW1iJz4NQqdclJ4gcd,Split (Only U) [Radio Edit],2015-09-14,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.634,0.927,1,-3.282,1,0.136,0.048,0.687,0.0864,0.35,128.016,256641,medium,118.670832,-3.0424140000000004,0.2057013,0.882504
076jREnPu9sinABTfdw9Xi,Calabria - Firebeatz Remix,Rune RK,60,6mhzvpz4HEmj9fSPFGRMoc,Calabria (Firebeatz Remix),2014-10-27,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.649,0.887,10,-2.782,1,0.0651,0.000838,0.49,0.295,0.427,128.04,217784,medium,113.57148,-2.467634,0.245808101,0.886256694
2JvUCeIrFWwe5klofjrTEU,Stellar,Sansixto,20,5FgxkRiCjfBo9VWXYD1Yy0,Miami Festival EP 2018 (Presented by Revealed Recordings),2018-03-16,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.564,0.956,11,-3.742,0,0.0516,0.000189,0.883,0.39,0.209,128.046,150000,low,122.41197599999998,-3.577352,0.11268945599999998,0.9558193159999999
7y11mfzYWqqcccZlIuLig8,Calcutta,Kura,25,6O46W0oD6BEs4eiKY5Z7Fp,Calcutta,2017-06-26,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.656,0.948,1,-3.922,1,0.0454,5.16e-05,0.741,0.406,0.253,127.982,168750,low,121.32693599999999,-3.718056,0.15733766400000002,0.9479510831999999
2IW3SoNag2bH2SPb7exCDz,Down Down Down,Dr Phunk,45,5MC119uIlvC85UglaDTyaw,Down Down Down,2019-01-25,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.665,0.819,5,-5.377,0,0.153,0.141,0.0126,0.234,0.341,76.028,157771,medium,62.266932000000004,-4.403763,0.18572053500000002,0.703521
53ctqsJg0nAwVTuH2jHVZu,Wave Your Hands,Bassjackers,38,0OI9FwmEkdCSwQ71NWBxV4,Wave Your Hands,2015-02-16,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.692,0.968,1,-3.606,1,0.0459,0.00115,0.763,0.0732,0.415,127.956,247515,medium,123.861408,-3.490608,0.27799023999999994,0.9668867999999999
5AVHiCMW1E7ww3dLIFucRZ,Turning Back,MR.BLACK,25,2VMFCA6vdGqMMKUS9VVWZ3,Turning Back,2019-01-30,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.639,0.856,4,-4.136,0,0.183,0.0337,2.33e-06,0.178,0.231,128.024,171562,low,109.588544,-3.540416,0.126353304,0.8271528
34MwNe3VRFUVobPYJdHbtb,The Wave (feat. Harrison),VINAI,47,0fdaWJqexr13NQfwReakOi,The Wave (feat. Harrison),2015-08-03,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.749,0.99,5,-1.824,1,0.174,0.00137,9.83e-05,0.139,0.0775,128.024,206250,medium,126.74376,-1.80576,0.057467025,0.9886437
3Y4XaiFXlCYBj16qf2fUn3,Electric Energy,R3SPAWN,34,04MhkFewIAHH1Jgow4G6pN,Electric Energy,2019-07-19,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.572,0.952,2,-4.246,1,0.0733,0.00343,0.32,0.119,0.148,128.114,151880,medium,121.964528,-4.042192,0.08059251199999999,0.94873464
2f3WDwXxejHffLD7UNS53B,Something - Quintino Remix,Funk Machine,35,6Z8ne2UZmd70zB8UP8g2yB,Something (The Remixes),2019-04-12,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.535,0.818,8,-6.381,1,0.0676,0.0096,3.49e-06,0.178,0.166,150.033,182800,medium,122.72699399999998,-5.219658,0.07264658,0.8101472
6EZbZORN2AfvPbBqOCVwq9,Slammer,Quintino,38,7A70TDQLlAqSrKmZblX3BA,Slammer,2014-10-13,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.636,0.828,7,-4.892,1,0.0368,0.000396,0.739,0.0452,0.0464,128.044,284935,medium,106.020432,-4.050576,0.024434611199999998,0.827672112
6Yis2VwVcABCNVEutLgAf7,How We Party,R3HAB,57,3kA25T4kY1AwFVrLDJCzLE,How We Party,2014-08-15,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.649,0.99,11,-1.888,1,0.112,0.000744,0.328,0.0626,0.208,127.964,211875,medium,126.68436,-1.86912,0.13364208,0.98926344
0WSjVLITbxV6kVXndziQDm,Drop That Low (When I Dip),Tujamo,69,3ijcuTSUg192BerlqA1gxR,Drop That Low (When I Dip),2016-04-01,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.586,0.896,5,-4.132,0,0.372,0.00945,0.836,0.121,0.103,125.744,160000,high,112.666624,-3.702272,0.054080767999999994,0.8875328
3m4vB0q02q4xvBenENEkLw,No Heroes (feat. Luciana),Firebeatz,54,0o5FMj2LepZb7fZ6CNAxe3,No Heroes (feat. Luciana),2014-09-05,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.725,0.877,11,-4.09,0,0.0451,0.00365,0.181,0.0594,0.411,127.992,245002,medium,112.24898400000001,-3.5869299999999997,0.261324075,0.87379895
0MVX5xKgWP77Qtvs72gKSG,TRN IT UP,Matt Watkins,23,5FgxkRiCjfBo9VWXYD1Yy0,Miami Festival EP 2018 (Presented by Revealed Recordings),2018-03-16,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.534,0.921,10,-2.621,0,0.182,0.00145,0.000719,0.216,0.321,115.102,155625,low,106.008942,-2.413941,0.15787229400000002,0.9196645500000001
20Q0qLW27rm9Pq2pO1bwzK,Won't Stop Rocking,R3HAB,58,1hxiEVPiDLAPn4vRasJkel,Won't Stop Rocking,2015-11-06,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.593,0.869,7,-3.454,0,0.0575,0.0945,0.00428,0.184,0.173,128.003,187500,medium,111.23460699999998,-3.001526,0.089149841,0.7868795
77eYKxdR0CDNZPhvbHxdUf,Pyramids (feat. Sanjin) - Radio Mix,DVBBS,57,20mZicBEcCgYHvgpFgoFZy,Pyramids (feat. Sanjin) [Radio Mix],2014-12-08,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.602,0.965,10,-0.959,1,0.074,0.000269,0.00202,0.0859,0.215,128.14,196875,medium,123.65509999999998,-0.9254349999999999,0.12489995,0.964740415
5vWbWdmyqkLJaOm35phvI4,Tutankhamun,Borgeous,41,6vU5jA2Q3nSYAyTm9egtZ4,Tutankhamun,2014-12-08,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.648,0.891,11,-3.464,0,0.0655,8.75e-05,0.497,0.105,0.183,128.002,203438,medium,114.04978200000001,-3.086424,0.105658344,0.8909220375
0beDebqQXOwcB9vVxHNXpp,Danger,Steven Vegas,21,29m5myhDVEguW4LTrjJIGM,Danger,2018-11-12,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.699,0.971,6,-3.225,0,0.133,0.00298,0.888,0.34,0.0677,132.088,172695,low,128.25744799999998,-3.131475,0.04594995329999999,0.96810642
0ZHWDL65IDN2sZQugFc6PV,One time,Awaker,20,2Mh0LWI4SH1oXJvJgUtVuO,One time,2019-11-22,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.581,0.933,4,-4.176,0,0.0618,0.0135,0.377,0.52,0.0379,127.885,136875,low,119.31670500000001,-3.8962080000000006,0.0205445667,0.9204045000000001
3XWVTJyqhr9R8mblP0a1an,Tempo,Thyse,16,14TrIMSUth9hUQMqLPkQW2,Tempo,2019-11-15,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.614,0.928,8,-4.379,1,0.0478,8.53e-05,0.17,0.379,0.0643,129.995,158774,low,120.63536,-4.063712,0.0366376256,0.9279208416000001
24fdXM8HLxcim9YwQIKrha,Where We Belong,The Golden Army,23,35gzXHkFLgaJKy8mUuKUlN,Where We Belong,2019-11-15,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.344,0.919,6,-3.363,0,0.0608,0.103,0.00677,0.117,0.265,147.783,197565,low,135.812577,-3.0905970000000003,0.08377604000000001,0.824343
5zkwxlMBoB54mVEfYDthpr,Fluto,Bigenesis,26,2rNbmQyBKgbnHPyfuGENmP,Fluto,2019-11-08,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.665,0.98,7,-4.283,1,0.0847,0.0145,0.347,0.348,0.282,127.976,115312,low,125.41647999999999,-4.1973400000000005,0.1837794,0.96579
4244QYRT9LoYWgTcSyqn3j,True Reality,Hellblasterz,20,6XBr6DAKzcwkRtu0b2PmMe,True Reality,2019-11-01,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.469,0.968,1,-1.899,1,0.281,0.0107,0.0486,0.222,0.396,150.108,191600,low,145.304544,-1.8382319999999999,0.179780832,0.9576423999999999
2l61clqYFYb45B5Yr3nEvQ,Workout,Agus Zack,35,6b6vno3kneCNrQTcXOb9ja,Workout,2019-10-25,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.621,0.991,8,-2.147,0,0.0533,0.00061,0.267,0.321,0.167,127.991,130322,medium,126.839081,-2.127677,0.102773637,0.99039549
0dBisL8wLIL89gyzOpHyYV,See The Light,Bounce Inc.,27,7vp22KclhOwYrVZMzrKZ4T,See The Light,2019-10-18,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.674,0.738,11,-2.606,0,0.0394,0.00675,0.00946,0.901,0.276,125.952,167068,low,92.952576,-1.923228,0.137285712,0.7330185
6XxSMvynG2H9yYpvErIFvf,Artemis,Shadw,21,4zYEBdA6okpjnJT5MrmCp8,Artemis,2019-10-04,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.592,0.963,4,-3.109,0,0.0885,0.368,0.00164,0.751,0.276,130.009,168000,low,125.19866699999999,-2.993967,0.157346496,0.6086159999999999
1uzd0TxJ190w2TuRm2e5hP,Telling Me,CAMO,15,37YVSMMUPkx937YJFx4tS0,Telling Me,2019-10-04,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.587,0.929,2,-4.783,1,0.0525,0.00411,0.767,0.184,0.123,124.053,160645,low,115.245237,-4.4434070000000006,0.067074729,0.9251818100000001
1d8wPh7HwSZs4uDMQoeW8F,Bad Beat,Joey Antonelli,23,5DvxI9AmUzKQ5MAXjmdQDW,Bad Beat,2019-09-27,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.724,0.946,11,-4.22,1,0.122,0.037,0.0396,0.312,0.477,126.016,183247,low,119.211136,-3.9921199999999994,0.32669920799999996,0.910998
4Ekvue7dDSQAPmtSUGhrK7,Take It Higher,Jenil,19,5O0Dzhk7okWUMRDGROquIX,Take It Higher,2019-09-20,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.77,0.866,7,-3.299,1,0.142,0.0055,0.00155,0.703,0.716,128.028,138287,low,110.87224799999998,-2.856934,0.47744311999999994,0.861237
5uSUD9mYTVAcxOr0y95Rk8,Anymore,Marnage,27,7IGqaDUYfhx8xyO6JieBu3,Anymore,2019-09-13,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.668,0.867,2,-4.004,0,0.0487,0.0238,0.0,0.375,0.463,128.074,176250,low,111.040158,-3.4714679999999998,0.268149228,0.8463653999999999
11HuR1B6pxxEckAvwQTpYc,Okay,Oliver Wade,19,6i0nxO7Xra7LH6RAEBqtxC,Okay,2019-09-13,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.785,0.867,2,-7.042,1,0.128,0.00506,0.0635,0.35,0.374,126.034,159942,low,109.271478,-6.105414,0.25454253,0.8626129800000001
4XzxkvIxyQEZjPNwvtSkO1,Heaters,Kevu,22,1bMa9wbhrbuYrdW064oKj7,Heaters,2019-09-06,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.628,0.986,11,-1.642,1,0.189,0.00105,0.477,0.321,0.212,150.123,129946,low,148.021278,-1.619012,0.131272096,0.9849647
